assay_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
1637153,1,1,1.0,size,train
610980,28,28,1.0,size,train
1995817,41,41,1.0,size,train
1682053,17,15,0.8823529411764706,size,train
367908,71,66,0.9295774647887324,size,train
627703,34,34,1.0,size,train
651627,37,37,1.0,size,train
1916181,3,2,0.6666666666666666,size,train
688307,52,10,0.19230769230769232,size,train
737365,15,2,0.13333333333333333,size,train
736833,81,60,0.7407407407407407,size,train
737234,30,3,0.1,size,train
1527877,57,57,1.0,size,train
1536232,65,65,1.0,size,train
688540,4,3,0.75,size,train
737194,23,18,0.782608695652174,size,train
1528123,41,41,1.0,size,train
797692,36,36,1.0,size,train
321621,30,30,1.0,size,train
768814,18,18,1.0,size,train
1619504,23,21,0.9130434782608695,size,train
1839216,18,17,0.9444444444444444,size,train
1856394,17,17,1.0,size,train
737241,23,14,0.6086956521739131,size,train
752182,35,35,1.0,size,train
737535,4,1,0.25,size,train
1556115,15,13,0.8666666666666667,size,train
1528283,36,36,1.0,size,train
522127,28,28,1.0,size,train
1528507,20,20,1.0,size,train
647226,40,40,1.0,size,train
826121,1,1,1.0,size,train
643451,25,25,1.0,size,train
1528940,69,68,0.9855072463768116,size,train
1435960,36,32,0.8888888888888888,size,train
958516,8,3,0.375,size,train
1349288,45,45,1.0,size,train
737710,25,16,0.64,size,train
737136,7,3,0.42857142857142855,size,train
688719,25,17,0.68,size,train
559248,25,25,1.0,size,train
1637336,3,3,1.0,size,train
1528750,33,33,1.0,size,train
1931414,14,14,1.0,size,train
355040,41,41,1.0,size,train
1528297,37,37,1.0,size,train
1527711,42,42,1.0,size,train
453677,27,12,0.4444444444444444,size,train
910709,20,20,1.0,size,train
770426,38,38,1.0,size,train
1528144,85,85,1.0,size,train
1785482,15,15,1.0,size,train
305569,31,31,1.0,size,train
1931625,14,14,1.0,size,train
1473486,6,4,0.6666666666666666,size,train
1527923,55,55,1.0,size,train
1560970,32,32,1.0,size,train
688510,19,16,0.8421052631578947,size,train
1536270,44,44,1.0,size,train
860770,18,18,1.0,size,train
1973332,19,19,1.0,size,train
1882118,31,31,1.0,size,train
1914102,45,45,1.0,size,train
1978131,24,20,0.8333333333333334,size,train
1528320,56,56,1.0,size,train
1534713,14,14,1.0,size,train
1528035,47,47,1.0,size,train
1479040,77,77,1.0,size,train
306315,25,25,1.0,size,train
1877682,6,6,1.0,size,train
596837,26,25,0.9615384615384616,size,train
1528692,40,40,1.0,size,train
1879035,19,19,1.0,size,train
992728,12,2,0.16666666666666666,size,train
28198,28,28,1.0,size,train
1440135,36,36,1.0,size,train
588100,14,14,1.0,size,train
1970294,9,9,1.0,size,train
1674520,21,21,1.0,size,train
799449,23,23,1.0,size,train
664904,7,7,1.0,size,train
1849809,25,24,0.96,size,train
1528122,19,19,1.0,size,train
688680,32,19,0.59375,size,train
1916180,6,3,0.5,size,train
1715818,35,31,0.8857142857142857,size,train
688595,10,8,0.8,size,train
1874814,29,29,1.0,size,train
1915814,30,22,0.7333333333333333,size,train
558495,30,30,1.0,size,train
1285944,19,19,1.0,size,train
789189,37,37,1.0,size,train
612849,34,28,0.8235294117647058,size,train
1528050,26,26,1.0,size,train
1722250,18,18,1.0,size,train
1528876,35,35,1.0,size,train
834203,17,17,1.0,size,train
91590,34,34,1.0,size,train
1527795,42,42,1.0,size,train
737299,13,12,0.9230769230769231,size,train
2024838,20,19,0.95,size,train
1528354,41,41,1.0,size,train
28331,41,41,1.0,size,train
1527793,72,71,0.9861111111111112,size,train
1527994,66,66,1.0,size,train
1936904,67,67,1.0,size,train
1527833,30,30,1.0,size,train
490576,7,3,0.42857142857142855,size,train
1528666,78,78,1.0,size,train
934509,31,31,1.0,size,train
1770432,22,15,0.6818181818181818,size,train
950587,8,1,0.125,size,train
539400,8,7,0.875,size,train
1865277,6,6,1.0,size,train
156454,9,3,0.3333333333333333,size,train
1677254,15,15,1.0,size,train
1528158,6,3,0.5,size,train
34789,18,18,1.0,size,train
511068,34,34,1.0,size,train
2017950,23,22,0.9565217391304348,size,train
650216,19,6,0.3157894736842105,size,train
804224,3,3,1.0,size,train
49420,18,2,0.1111111111111111,size,train
737638,1,0,0.0,size,train
737039,9,7,0.7777777777777778,size,train
1536654,33,33,1.0,size,train
813068,11,11,1.0,size,train
1622004,10,5,0.5,size,train
1639639,5,5,1.0,size,train
1527922,45,45,1.0,size,train
562387,36,36,1.0,size,train
1915792,22,22,1.0,size,train
1706628,23,23,1.0,size,train
737390,27,13,0.48148148148148145,size,train
1785483,29,29,1.0,size,train
688213,17,12,0.7058823529411765,size,train
1536901,43,43,1.0,size,train
1528748,32,32,1.0,size,train
1637154,4,4,1.0,size,train
1916459,35,5,0.14285714285714285,size,train
1479041,45,45,1.0,size,train
306492,31,30,0.967741935483871,size,train
456072,13,2,0.15384615384615385,size,train
813069,21,21,1.0,size,train
1785487,27,27,1.0,size,train
1678480,15,15,1.0,size,train
1528431,62,62,1.0,size,train
1458502,6,6,1.0,size,train
1537107,41,41,1.0,size,train
1536775,26,26,1.0,size,train
688818,8,2,0.25,size,train
446180,26,26,1.0,size,train
612711,18,18,1.0,size,train
934533,20,20,1.0,size,train
1785433,9,9,1.0,size,train
1753977,17,17,1.0,size,train
1696511,27,27,1.0,size,train
1499863,23,19,0.8260869565217391,size,train
455393,30,30,1.0,size,train
1914524,17,11,0.6470588235294118,size,train
688404,22,21,0.9545454545454546,size,train
440136,19,19,1.0,size,train
1832204,25,25,1.0,size,train
1528572,48,48,1.0,size,train
688616,7,1,0.14285714285714285,size,train
1916460,27,0,0.0,size,train
459062,20,20,1.0,size,train
862405,1,1,1.0,size,train
1931436,58,53,0.9137931034482759,size,train
1528726,83,83,1.0,size,train
1639626,23,23,1.0,size,train
536732,29,29,1.0,size,train
1624777,26,26,1.0,size,train
1660124,31,31,1.0,size,train
950588,4,0,0.0,size,train
1528273,122,122,1.0,size,train
737473,4,4,1.0,size,train
438898,32,32,1.0,size,train
456071,4,0,0.0,size,train
28347,33,33,1.0,size,train
1890736,28,28,1.0,size,train
688231,3,0,0.0,size,train
1528543,79,79,1.0,size,train
1877681,17,17,1.0,size,train
887762,108,108,1.0,size,train
1528252,29,29,1.0,size,train
737270,14,12,0.8571428571428571,size,train
736954,2,0,0.0,size,train
1809091,58,58,1.0,size,train
688723,9,8,0.8888888888888888,size,train
696215,28,28,1.0,size,train
1824988,30,30,1.0,size,train
1915793,19,19,1.0,size,train
1536256,90,90,1.0,size,train
1649742,14,13,0.9285714285714286,size,train
1733129,19,17,0.8947368421052632,size,train
615506,10,8,0.8,size,train
2085781,11,11,1.0,size,train
1528212,176,174,0.9886363636363636,size,train
827956,11,11,1.0,size,train
1528149,6,6,1.0,size,train
1528025,125,125,1.0,size,train
1485701,4,3,0.75,size,train
1915801,79,79,1.0,size,train
687185,26,22,0.8461538461538461,size,train
1528926,26,25,0.9615384615384616,size,train
1528012,30,30,1.0,size,train
688735,16,15,0.9375,size,train
306176,18,0,0.0,size,train
159458,18,18,1.0,size,train
1528052,41,41,1.0,size,train
1915717,9,9,1.0,size,train
404277,20,20,1.0,size,train
84985,15,15,1.0,size,train
1537594,9,9,1.0,size,train
585127,33,33,1.0,size,train
1841473,40,40,1.0,size,train
331362,16,16,1.0,size,train
1536917,76,76,1.0,size,train
1528777,38,38,1.0,size,train
429751,35,35,1.0,size,train
688354,35,11,0.3142857142857143,size,train
2051656,13,13,1.0,size,train
1527973,42,42,1.0,size,train
688176,4,1,0.25,size,train
1527760,40,40,1.0,size,train
1911469,30,30,1.0,size,train
306314,26,26,1.0,size,train
1443970,40,40,1.0,size,train
753968,25,23,0.92,size,train
737351,7,6,0.8571428571428571,size,train
1875684,8,8,1.0,size,train
860772,9,9,1.0,size,train
688337,2,1,0.5,size,train
2059145,29,29,1.0,size,train
1527954,37,37,1.0,size,train
822962,26,25,0.9615384615384616,size,train
1527871,39,39,1.0,size,train
1528754,63,63,1.0,size,train
804223,19,17,0.8947368421052632,size,train
477677,32,30,0.9375,size,train
1528101,157,157,1.0,size,train
420097,25,25,1.0,size,train
617338,8,8,1.0,size,train
1625734,24,24,1.0,size,train
610820,12,12,1.0,size,train
688503,11,10,0.9090909090909091,size,train
609122,28,28,1.0,size,train
552254,21,21,1.0,size,train
1528304,28,28,1.0,size,train
1731300,17,17,1.0,size,train
498215,40,40,1.0,size,train
665404,27,27,1.0,size,train
736957,5,2,0.4,size,train
1711679,20,20,1.0,size,train
958172,8,5,0.625,size,train
321617,29,29,1.0,size,train
1639951,7,7,1.0,size,train
1619734,18,18,1.0,size,train
1527792,91,91,1.0,size,train
1453986,25,22,0.88,size,train
737391,5,4,0.8,size,train
1528363,39,39,1.0,size,train
688552,7,6,0.8571428571428571,size,train
1528878,193,185,0.9585492227979274,size,train
556764,19,19,1.0,size,train
1536567,6,6,1.0,size,train
688745,3,2,0.6666666666666666,size,train
1637786,2,2,1.0,size,train
1335496,1,1,1.0,size,train
1528022,34,34,1.0,size,train
2081414,26,26,1.0,size,train
336866,6,6,1.0,size,train
560732,28,25,0.8928571428571429,size,train
688427,34,10,0.29411764705882354,size,train
613982,29,29,1.0,size,train
825804,35,35,1.0,size,train
1466785,8,0,0.0,size,train
312923,11,11,1.0,size,train
736830,34,30,0.8823529411764706,size,train
1536678,2,2,1.0,size,train
688362,10,4,0.4,size,train
954243,10,10,1.0,size,train
976374,28,28,1.0,size,train
560809,5,5,1.0,size,train
1458488,24,24,1.0,size,train
1622851,52,52,1.0,size,train
1457493,12,12,1.0,size,train
687187,25,24,0.96,size,train
559247,1,1,1.0,size,train
862404,20,20,1.0,size,train
737456,22,20,0.9090909090909091,size,train
159279,8,5,0.625,size,train
1528549,51,51,1.0,size,train
1290079,17,16,0.9411764705882353,size,train
737376,6,3,0.5,size,train
1915773,4,4,1.0,size,train
947686,19,19,1.0,size,train
1920100,17,17,1.0,size,train
978889,37,37,1.0,size,train
28339,35,33,0.9428571428571428,size,train
1796483,20,20,1.0,size,train
737369,19,8,0.42105263157894735,size,train
715421,23,23,1.0,size,train
1436204,3,3,1.0,size,train
736852,2,2,1.0,size,train
2024728,2,2,1.0,size,train
1528615,13,6,0.46153846153846156,size,train
688767,5,0,0.0,size,train
1528541,14,14,1.0,size,train
993439,13,11,0.8461538461538461,size,train
723718,2,2,1.0,size,train
983409,3,3,1.0,size,train
1639959,17,7,0.4117647058823529,size,train
1528021,47,47,1.0,size,train
1460146,12,11,0.9166666666666666,size,train
305650,1,1,1.0,size,train
1537598,40,40,1.0,size,train
331786,4,4,1.0,size,train
1528762,36,36,1.0,size,train
1528890,53,53,1.0,size,train
2053125,17,17,1.0,size,train
1536038,21,21,1.0,size,train
983404,1,1,1.0,size,train
940424,23,23,1.0,size,train
1637005,19,19,1.0,size,train
1717958,26,25,0.9615384615384616,size,train
28334,2,2,1.0,size,train
1916179,12,6,0.5,size,train
1985022,17,17,1.0,size,train
736838,5,2,0.4,size,train
1528018,47,47,1.0,size,train
28336,26,26,1.0,size,train
1914364,6,6,1.0,size,train
1662941,14,13,0.9285714285714286,size,train
1527782,33,33,1.0,size,train
737232,12,10,0.8333333333333334,size,train
737315,5,1,0.2,size,train
1527814,35,35,1.0,size,train
336476,23,23,1.0,size,train
688167,2,0,0.0,size,train
609465,5,5,1.0,size,train
1527771,19,19,1.0,size,train
305174,22,20,0.9090909090909091,size,train
562693,11,3,0.2727272727272727,size,train
467683,23,23,1.0,size,train
688291,9,7,0.7777777777777778,size,train
1755231,4,3,0.75,size,train
564602,10,6,0.6,size,train
1639956,1,1,1.0,size,train
688202,14,9,0.6428571428571429,size,train
737168,12,8,0.6666666666666666,size,train
1495400,4,0,0.0,size,train
1528713,21,21,1.0,size,train
770788,16,15,0.9375,size,train
1931478,17,17,1.0,size,train
1561969,16,16,1.0,size,train
737084,4,1,0.25,size,train
1613065,2,2,1.0,size,train
749248,9,9,1.0,size,train
1667662,20,0,0.0,size,train
1536410,19,19,1.0,size,train
788036,13,13,1.0,size,train
88770,15,5,0.3333333333333333,size,train
1872052,32,32,1.0,size,train
88614,3,0,0.0,size,train
1917929,7,7,1.0,size,train
1527950,35,31,0.8857142857142857,size,train
1528208,30,30,1.0,size,train
1536918,4,4,1.0,size,train
1626011,3,3,1.0,size,train
1528131,21,21,1.0,size,train
1724470,17,11,0.6470588235294118,size,train
736983,1,1,1.0,size,train
688201,14,11,0.7857142857142857,size,train
1794351,8,8,1.0,size,train
688419,5,1,0.2,size,train
688195,8,5,0.625,size,train
456580,11,11,1.0,size,train
688560,5,5,1.0,size,train
1545548,28,28,1.0,size,train
1785543,3,3,1.0,size,train
1978133,2,1,0.5,size,train
362782,8,1,0.125,size,train
1929482,20,20,1.0,size,train
642499,77,77,1.0,size,train
630913,18,18,1.0,size,train
312295,5,5,1.0,size,train
1527984,37,37,1.0,size,train
936637,32,31,0.96875,size,train
812132,31,29,0.9354838709677419,size,train
588095,24,24,1.0,size,train
1735431,4,4,1.0,size,train
1518061,8,3,0.375,size,train
193661,8,8,1.0,size,train
737472,2,0,0.0,size,train
1290553,20,19,0.95,size,train
737156,1,0,0.0,size,train
688846,2,1,0.5,size,train
409105,5,5,1.0,size,train
688182,9,8,0.8888888888888888,size,train
1985336,12,12,1.0,size,train
950589,3,0,0.0,size,train
1466703,11,11,1.0,size,train
1528905,46,46,1.0,size,train
1528698,22,22,1.0,size,train
1528145,78,78,1.0,size,train
1527757,17,17,1.0,size,train
1528111,19,19,1.0,size,train
701282,23,23,1.0,size,train
1639622,30,30,1.0,size,train
321545,12,12,1.0,size,train
800769,15,10,0.6666666666666666,size,train
473976,30,30,1.0,size,train
1785471,13,13,1.0,size,train
1618862,22,22,1.0,size,train
1501401,21,18,0.8571428571428571,size,train
1859386,9,9,1.0,size,train
421230,19,19,1.0,size,train
1527985,6,5,0.8333333333333334,size,train
901251,17,17,1.0,size,train
1916164,28,27,0.9642857142857143,size,train
2058238,29,29,1.0,size,train
1289425,3,1,0.3333333333333333,size,train
96910,17,17,1.0,size,train
688425,12,3,0.25,size,train
470053,28,28,1.0,size,train
612848,8,4,0.5,size,train
715113,11,11,1.0,size,train
688174,1,0,0.0,size,train
1639952,3,3,1.0,size,train
1577533,3,1,0.3333333333333333,size,train
1555044,27,21,0.7777777777777778,size,train
1785544,10,10,1.0,size,train
1337063,18,18,1.0,size,train
1785485,8,8,1.0,size,train
1577525,35,28,0.8,size,train
502048,2,0,0.0,size,train
1636981,23,23,1.0,size,train
1810992,12,12,1.0,size,train
1785489,1,1,1.0,size,train
1528801,145,135,0.9310344827586207,size,train
1534980,56,56,1.0,size,train
1519998,13,8,0.6153846153846154,size,train
1894113,3,3,1.0,size,train
609464,12,12,1.0,size,train
1528479,15,15,1.0,size,train
1920448,13,13,1.0,size,train
1528880,2,2,1.0,size,train
1535621,39,39,1.0,size,train
1993177,3,3,1.0,size,train
834527,26,26,1.0,size,train
1927913,4,4,1.0,size,train
1679338,5,5,1.0,size,train
305065,18,11,0.6111111111111112,size,train
449465,15,15,1.0,size,train
428114,6,6,1.0,size,train
1565336,30,30,1.0,size,train
1528525,12,12,1.0,size,train
424574,17,17,1.0,size,train
1527667,22,22,1.0,size,train
737353,7,2,0.2857142857142857,size,train
577226,23,23,1.0,size,train
552794,6,6,1.0,size,train
304931,14,14,1.0,size,train
1785434,1,1,1.0,size,train
2026002,31,31,1.0,size,train
1583242,19,1,0.05263157894736842,size,train
1775622,4,0,0.0,size,train
1639625,31,31,1.0,size,train
1687045,15,15,1.0,size,train
1348013,5,5,1.0,size,train
1916745,8,4,0.5,size,train
1528125,15,15,1.0,size,train
830110,7,3,0.42857142857142855,size,train
1528016,3,3,1.0,size,train
1500168,19,19,1.0,size,train
556797,19,8,0.42105263157894735,size,train
28188,17,16,0.9411764705882353,size,train
630232,1,1,1.0,size,train
674717,33,33,1.0,size,train
1537512,2,2,1.0,size,train
1858860,19,19,1.0,size,train
1527704,13,13,1.0,size,train
902584,35,23,0.6571428571428571,size,train
588489,3,3,1.0,size,train
1785422,2,2,1.0,size,train
1704900,19,19,1.0,size,train
1528648,2,2,1.0,size,train
921482,11,10,0.9090909090909091,size,train
544515,3,3,1.0,size,train
1785424,6,6,1.0,size,train
571770,11,11,1.0,size,train
195374,16,16,1.0,size,train
1528386,2,2,1.0,size,train
1565263,17,17,1.0,size,train
1869127,5,5,1.0,size,train
1785542,2,2,1.0,size,train
1528159,32,32,1.0,size,train
321687,4,2,0.5,size,train
1334961,4,4,1.0,size,train
1936973,1,0,0.0,size,train
947687,3,3,1.0,size,train
2028791,6,6,1.0,size,train
1528635,25,25,1.0,size,train
1933645,4,4,1.0,size,train
521749,1,1,1.0,size,train
1589660,18,18,1.0,size,train
1527898,3,1,0.3333333333333333,size,train
1639953,1,1,1.0,size,train
347197,8,8,1.0,size,train
688775,6,6,1.0,size,train
1290418,32,32,1.0,size,train
90875,1,0,0.0,size,train
1528662,15,15,1.0,size,train
1534761,13,13,1.0,size,train
1527681,25,25,1.0,size,train
913239,14,14,1.0,size,train
1637155,1,1,1.0,size,train
1785475,14,14,1.0,size,train
1772112,9,9,1.0,size,train
1747210,20,20,1.0,size,train
876919,34,33,0.9705882352941176,size,train
140401,1,1,1.0,size,train
736835,2,1,0.5,size,train
900186,4,4,1.0,size,train
1288277,9,4,0.4444444444444444,size,train
307263,11,11,1.0,size,train
688705,4,2,0.5,size,train
901250,12,3,0.25,size,train
1456629,16,16,1.0,size,train
1929250,3,3,1.0,size,train
1845977,9,9,1.0,size,train
1528435,21,21,1.0,size,train
55100,5,5,1.0,size,train
1979571,12,11,0.9166666666666666,size,train
1527790,24,24,1.0,size,train
88607,2,0,0.0,size,train
743422,15,15,1.0,size,train
1754524,9,9,1.0,size,train
470054,2,2,1.0,size,train
468017,26,26,1.0,size,train
1873878,9,7,0.7777777777777778,size,train
1527674,1,1,1.0,size,train
1528395,12,10,0.8333333333333334,size,train
1281779,6,1,0.16666666666666666,size,train
304976,7,7,1.0,size,train
1528671,17,17,1.0,size,train
467917,4,4,1.0,size,train
2032349,2,2,1.0,size,train
1622852,1,1,1.0,size,train
1747211,2,2,1.0,size,train
88003,18,18,1.0,size,train
756675,9,6,0.6666666666666666,size,train
1528034,16,16,1.0,size,train
379936,11,10,0.9090909090909091,size,train
1495268,15,15,1.0,size,train
1536645,14,9,0.6428571428571429,size,train
441032,2,2,1.0,size,train
34106,6,4,0.6666666666666666,size,train
1786730,19,19,1.0,size,train
688156,2,0,0.0,size,train
1556011,1,0,0.0,size,train
963834,6,6,1.0,size,train
1514933,5,5,1.0,size,train
1915751,2,2,1.0,size,train
1527801,8,8,1.0,size,train
737627,2,1,0.5,size,train
1785473,9,9,1.0,size,train
479968,7,7,1.0,size,train
1527823,2,2,1.0,size,train
1886445,7,7,1.0,size,train
1281781,2,1,0.5,size,train
1791599,1,0,0.0,size,train
887068,3,3,1.0,size,train
363242,5,5,1.0,size,train
737150,2,2,1.0,size,train
1290419,1,1,1.0,size,train
1478161,3,3,1.0,size,train
795889,19,18,0.9473684210526315,size,train
1527953,3,3,1.0,size,train
1327702,2,1,0.5,size,train
1866286,5,5,1.0,size,train
1527978,6,6,1.0,size,train
1622038,12,9,0.75,size,train
595157,5,5,1.0,size,train
1534934,4,4,1.0,size,train
759348,4,2,0.5,size,train
699967,8,7,0.875,size,train
688495,6,2,0.3333333333333333,size,train
886791,5,5,1.0,size,train
1476004,7,7,1.0,size,train
864144,3,3,1.0,size,train
1785476,1,1,1.0,size,train
1900120,3,3,1.0,size,train
620938,2,1,0.5,size,train
931328,14,12,0.8571428571428571,size,train
1809089,6,6,1.0,size,train
1754791,6,6,1.0,size,train
605612,2,2,1.0,size,train
1517378,16,16,1.0,size,train
537822,3,2,0.6666666666666666,size,train
983407,1,1,1.0,size,train
1669766,6,6,1.0,size,train
1536983,8,8,1.0,size,train
1500426,3,3,1.0,size,train
460654,4,2,0.5,size,train
1622853,1,1,1.0,size,train
1662939,3,3,1.0,size,train
1583243,3,0,0.0,size,train
1528427,4,4,1.0,size,train
787238,7,7,1.0,size,train
1902530,10,10,1.0,size,train
1456602,2,1,0.5,size,train
1915747,4,4,1.0,size,train
306551,1,1,1.0,size,train
698261,2,0,0.0,size,train
614756,3,3,1.0,size,train
1278263,2,0,0.0,size,train
951962,3,3,1.0,size,train
688185,1,0,0.0,size,train
1536566,2,2,1.0,size,train
1445188,19,19,1.0,size,train
1851531,4,4,1.0,size,train
1528770,6,6,1.0,size,train
159436,6,2,0.3333333333333333,size,train
1691310,4,4,1.0,size,train
1637324,1,1,1.0,size,train
1873647,2,2,1.0,size,train
1637023,1,1,1.0,size,train
749913,6,6,1.0,size,train
2088319,2,2,1.0,size,train
934904,2,2,1.0,size,train
90007,5,5,1.0,size,train
635601,8,8,1.0,size,train
727386,2,0,0.0,size,train
1528877,1,0,0.0,size,train
851437,2,2,1.0,size,train
572966,4,2,0.5,size,train
1479042,1,1,1.0,size,train
737367,1,0,0.0,size,train
933429,1,0,0.0,size,train
986299,1,0,0.0,size,train
610312,2,1,0.5,size,train
1288275,1,1,1.0,size,train
688494,1,0,0.0,size,train
1335495,1,1,1.0,size,train
1916172,1,0,0.0,size,train
1528661,2,2,1.0,size,train
899993,2,2,1.0,size,train
364426,1,0,0.0,size,train
688821,1,0,0.0,size,train
321517,1,1,1.0,size,train
1287882,1,1,1.0,size,train
1686155,1,1,1.0,size,train
1528215,1,1,1.0,size,train
1527869,1,1,1.0,size,train
1803718,2,2,1.0,size,train
1915783,3,3,1.0,size,train
1719307,1,1,1.0,size,train
1445189,6,6,1.0,size,train
811229,1,1,1.0,size,train
579309,4,4,1.0,size,train
539663,2,2,1.0,size,train
1916065,1,1,1.0,size,train
1330011,1,1,1.0,size,train
1440356,1,1,1.0,size,train
1977817,1,1,1.0,size,train
379744,2,2,1.0,size,train
1537553,5,5,1.0,size,train
1711699,3,3,1.0,size,train
809643,2,2,1.0,size,train
688205,2,2,1.0,size,train
1479043,1,0,0.0,size,train
1681424,2,0,0.0,size,train
979659,3,3,1.0,size,train
1285219,2,2,1.0,size,train
1476003,1,1,1.0,size,train
379935,3,3,1.0,size,train
306587,4,4,1.0,size,train
75330,1,1,1.0,size,train
1287883,1,1,1.0,size,train
52980,2,2,1.0,size,train
1915798,1,1,1.0,size,train
1677511,3,3,1.0,size,train
329776,2,2,1.0,size,train
1718417,1,1,1.0,size,train
2071471,1,0,0.0,size,train
811231,1,1,1.0,size,train
1903451,4,4,1.0,size,train
1528051,3,3,1.0,size,train
963836,1,1,1.0,size,train
1478163,1,1,1.0,size,train
211807,1,0,0.0,size,train
688364,1,0,0.0,size,train
1646279,1,0,0.0,size,train
1536961,2,2,1.0,size,train
607926,1,1,1.0,size,train
688596,2,0,0.0,size,train
1785715,2,2,1.0,size,train
1528523,1,1,1.0,size,train
1470241,2,2,1.0,size,train
949875,1,1,1.0,size,train
532345,1,0,0.0,size,train
430991,1,1,1.0,size,train
1527976,1,1,1.0,size,train
556369,1,1,1.0,size,train
157766,28,18,0.6428571428571429,size,ood_test
195671,52,46,0.8846153846153846,size,ood_test
4285,97,78,0.8041237113402062,size,ood_test
4286,4,3,0.75,size,ood_test
52980,23,18,0.782608695652174,size,ood_test
53465,1,1,1.0,size,ood_test
28797,2,1,0.5,size,ood_test
28188,3,3,1.0,size,ood_test
195199,48,47,0.9791666666666666,size,ood_test
195514,53,42,0.7924528301886793,size,ood_test
140401,10,6,0.6,size,ood_test
195521,23,23,1.0,size,ood_test
34106,12,9,0.75,size,ood_test
88607,8,4,0.5,size,ood_test
195374,8,8,1.0,size,ood_test
34799,63,62,0.9841269841269841,size,ood_test
211807,7,0,0.0,size,ood_test
195069,53,53,1.0,size,ood_test
156454,5,0,0.0,size,ood_test
34789,30,29,0.9666666666666667,size,ood_test
84985,17,6,0.35294117647058826,size,ood_test
210045,4,2,0.5,size,ood_test
88770,6,1,0.16666666666666666,size,ood_test
159458,4,4,1.0,size,ood_test
55100,16,16,1.0,size,ood_test
195078,59,49,0.8305084745762712,size,ood_test
49420,1,0,0.0,size,ood_test
158540,15,11,0.7333333333333333,size,ood_test
90007,1,1,1.0,size,ood_test
96910,7,7,1.0,size,ood_test
195220,56,52,0.9285714285714286,size,ood_test
75330,35,35,1.0,size,ood_test
89920,1,1,1.0,size,ood_test
177196,49,49,1.0,size,ood_test
305785,48,46,0.9583333333333334,size,ood_test
307263,63,58,0.9206349206349206,size,ood_test
305629,5,1,0.2,size,ood_test
304931,12,12,1.0,size,ood_test
306447,107,107,1.0,size,ood_test
306551,43,36,0.8372093023255814,size,ood_test
306908,5,5,1.0,size,ood_test
304976,12,12,1.0,size,ood_test
306229,67,67,1.0,size,ood_test
312923,10,10,1.0,size,ood_test
312295,16,16,1.0,size,ood_test
321687,80,27,0.3375,size,ood_test
321545,1,1,1.0,size,ood_test
321446,49,15,0.30612244897959184,size,ood_test
321538,52,18,0.34615384615384615,size,ood_test
321517,58,58,1.0,size,ood_test
329776,8,5,0.625,size,ood_test
330068,6,4,0.6666666666666666,size,ood_test
334076,33,31,0.9393939393939394,size,ood_test
336866,24,24,1.0,size,ood_test
336476,3,3,1.0,size,ood_test
340343,51,51,1.0,size,ood_test
347197,5,5,1.0,size,ood_test
363242,24,24,1.0,size,ood_test
367908,1,1,1.0,size,ood_test
383093,16,16,1.0,size,ood_test
379860,1,1,1.0,size,ood_test
379744,7,7,1.0,size,ood_test
390501,1,1,1.0,size,ood_test
404277,3,3,1.0,size,ood_test
409105,12,12,1.0,size,ood_test
423468,28,28,1.0,size,ood_test
430926,60,56,0.9333333333333333,size,ood_test
430991,7,7,1.0,size,ood_test
440136,3,3,1.0,size,ood_test
446180,1,1,1.0,size,ood_test
441032,4,4,1.0,size,ood_test
447974,18,17,0.9444444444444444,size,ood_test
448557,1,0,0.0,size,ood_test
456072,6,2,0.3333333333333333,size,ood_test
456580,8,6,0.75,size,ood_test
459062,7,7,1.0,size,ood_test
460654,4,4,1.0,size,ood_test
460656,2,0,0.0,size,ood_test
465974,14,10,0.7142857142857143,size,ood_test
468017,2,2,1.0,size,ood_test
468101,3,3,1.0,size,ood_test
467917,40,40,1.0,size,ood_test
479968,22,22,1.0,size,ood_test
532345,19,11,0.5789473684210527,size,ood_test
560527,40,6,0.15,size,ood_test
560809,29,25,0.8620689655172413,size,ood_test
522127,3,3,1.0,size,ood_test
556764,4,4,1.0,size,ood_test
552794,15,13,0.8666666666666667,size,ood_test
552254,3,3,1.0,size,ood_test
539400,16,7,0.4375,size,ood_test
493905,30,30,1.0,size,ood_test
564602,29,24,0.8275862068965517,size,ood_test
563052,6,6,1.0,size,ood_test
515852,23,22,0.9565217391304348,size,ood_test
502048,5,4,0.8,size,ood_test
498215,1,1,1.0,size,ood_test
490576,11,10,0.9090909090909091,size,ood_test
558175,52,50,0.9615384615384616,size,ood_test
537822,24,17,0.7083333333333334,size,ood_test
544515,17,17,1.0,size,ood_test
571770,11,11,1.0,size,ood_test
572726,6,6,1.0,size,ood_test
577226,49,43,0.8775510204081632,size,ood_test
575603,38,30,0.7894736842105263,size,ood_test
575604,15,10,0.6666666666666666,size,ood_test
579309,4,3,0.75,size,ood_test
588489,17,17,1.0,size,ood_test
588095,10,10,1.0,size,ood_test
588100,4,4,1.0,size,ood_test
595157,6,6,1.0,size,ood_test
605612,58,37,0.6379310344827587,size,ood_test
609122,2,2,1.0,size,ood_test
609123,3,2,0.6666666666666666,size,ood_test
609464,12,12,1.0,size,ood_test
610312,38,20,0.5263157894736842,size,ood_test
610313,3,0,0.0,size,ood_test
607926,127,108,0.8503937007874016,size,ood_test
610820,26,25,0.9615384615384616,size,ood_test
614756,35,33,0.9428571428571428,size,ood_test
617338,13,13,1.0,size,ood_test
