assay_id,split,passes_filter,n_total,n_inexact,n_invalid,n_exact,fraction_exact,n_actives,n_has_binary,fraction_active
CHEMBL3887919,train,1,93,19,0,74,0.7956989247311828,74.0,74,1.0
CHEMBL3887920,train,1,92,10,0,82,0.8913043478260869,82.0,82,1.0
CHEMBL3887921,train,1,93,28,0,65,0.6989247311827957,35.0,65,0.5384615384615384
CHEMBL3887923,train,1,61,0,0,61,1.0,60.0,61,0.9836065573770492
CHEMBL3887924,train,1,60,0,0,60,1.0,60.0,60,1.0
CHEMBL3887944,train,1,33,0,0,33,1.0,15.0,33,0.45454545454545453
CHEMBL3887945,train,1,443,0,0,443,1.0,443.0,443,1.0
CHEMBL3887954,train,1,54,8,0,46,0.8518518518518519,46.0,46,1.0
CHEMBL3887963,train,1,177,0,0,177,1.0,88.0,177,0.4971751412429379
CHEMBL3887970,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL3887976,train,1,412,0,0,412,1.0,412.0,412,1.0
CHEMBL3887983,train,1,120,7,0,113,0.9416666666666667,113.0,113,1.0
CHEMBL3887984,train,1,119,1,0,118,0.9915966386554622,118.0,118,1.0
CHEMBL3887985,train,1,110,8,0,102,0.9272727272727272,101.0,102,0.9901960784313726
CHEMBL3887987,train,1,435,63,0,372,0.8551724137931035,372.0,372,1.0
CHEMBL3887988,train,1,131,33,0,98,0.7480916030534351,98.0,98,1.0
CHEMBL3887989,train,1,69,3,0,66,0.9565217391304348,66.0,66,1.0
CHEMBL3887997,train,1,184,2,0,182,0.9891304347826086,92.0,182,0.5054945054945055
CHEMBL3887999,train,1,208,0,0,208,1.0,102.0,208,0.49038461538461536
CHEMBL3888008,train,1,90,0,0,90,1.0,90.0,90,1.0
CHEMBL3888020,train,1,34,0,0,34,1.0,6.0,34,0.17647058823529413
CHEMBL3888021,train,1,211,0,0,211,1.0,211.0,211,1.0
CHEMBL3888022,train,1,211,0,0,211,1.0,211.0,211,1.0
CHEMBL3888023,train,1,171,15,0,156,0.9122807017543859,156.0,156,1.0
CHEMBL3888024,train,1,169,111,0,58,0.3431952662721893,58.0,58,1.0
CHEMBL3888027,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL3888031,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL3888032,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL3888033,train,1,244,0,0,244,1.0,244.0,244,1.0
CHEMBL3888034,train,0,162,140,0,22,0.13580246913580246,22.0,22,1.0
CHEMBL3888035,train,1,162,113,0,49,0.30246913580246915,49.0,49,1.0
CHEMBL3888036,train,0,162,155,0,7,0.043209876543209874,0.0,7,0.0
CHEMBL3888037,train,1,162,115,0,47,0.29012345679012347,47.0,47,1.0
CHEMBL3888040,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL3888054,train,1,187,47,0,140,0.7486631016042781,140.0,140,1.0
CHEMBL3888055,train,1,172,53,0,119,0.6918604651162791,119.0,119,1.0
CHEMBL3888056,train,1,144,2,0,142,0.9861111111111112,142.0,142,1.0
CHEMBL3888060,train,1,61,0,0,61,1.0,61.0,61,1.0
CHEMBL3888061,train,0,67,57,0,10,0.14925373134328357,10.0,10,1.0
CHEMBL3888062,train,0,67,58,0,9,0.13432835820895522,9.0,9,1.0
CHEMBL3888070,train,1,58,0,0,58,1.0,29.0,58,0.5
CHEMBL3888071,train,1,51,0,0,51,1.0,25.0,51,0.49019607843137253
CHEMBL3888073,train,1,142,0,0,142,1.0,142.0,142,1.0
CHEMBL3888075,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL3888077,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL3888080,train,1,80,7,0,73,0.9125,64.0,73,0.8767123287671232
CHEMBL3888085,train,1,58,3,0,55,0.9482758620689655,55.0,55,1.0
CHEMBL3888086,train,1,58,6,0,52,0.896551724137931,52.0,52,1.0
CHEMBL3888087,train,1,382,0,0,382,1.0,382.0,382,1.0
CHEMBL3888088,train,1,376,291,0,85,0.22606382978723405,84.0,85,0.9882352941176471
CHEMBL3888090,train,1,66,0,0,66,1.0,66.0,66,1.0
CHEMBL3888092,train,1,51,0,0,51,1.0,51.0,51,1.0
CHEMBL3888094,train,1,312,1,0,311,0.9967948717948718,307.0,311,0.9871382636655949
CHEMBL3888096,train,1,211,120,0,91,0.4312796208530806,91.0,91,1.0
CHEMBL3888097,train,1,272,110,0,162,0.5955882352941176,162.0,162,1.0
CHEMBL3888103,train,1,183,3,0,180,0.9836065573770492,91.0,180,0.5055555555555555
CHEMBL3888104,train,1,74,0,0,74,1.0,37.0,74,0.5
CHEMBL3888105,train,0,31,6,0,25,0.8064516129032258,25.0,25,1.0
CHEMBL3888107,train,1,137,0,0,137,1.0,137.0,137,1.0
CHEMBL3888119,train,1,130,0,0,130,1.0,130.0,130,1.0
CHEMBL3888121,train,1,162,0,0,162,1.0,81.0,162,0.5
CHEMBL3888122,train,1,312,2,0,310,0.9935897435897436,310.0,310,1.0
CHEMBL3888128,train,1,106,0,0,106,1.0,53.0,106,0.5
CHEMBL3888130,train,1,41,0,0,41,1.0,40.0,41,0.975609756097561
CHEMBL3888131,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL3888132,train,1,282,100,0,182,0.6453900709219859,182.0,182,1.0
CHEMBL3888133,train,1,209,13,0,196,0.937799043062201,196.0,196,1.0
CHEMBL3888134,train,0,2,0,0,2,1.0,1.0,2,0.5
CHEMBL3888158,train,1,736,0,0,736,1.0,736.0,736,1.0
CHEMBL3888169,train,1,52,2,0,50,0.9615384615384616,50.0,50,1.0
CHEMBL3888170,train,1,51,0,0,51,1.0,48.0,51,0.9411764705882353
CHEMBL3888176,train,1,231,9,0,222,0.961038961038961,209.0,222,0.9414414414414415
CHEMBL3888177,train,1,239,126,0,113,0.47280334728033474,0.0,113,0.0
CHEMBL3888178,train,1,228,11,0,217,0.9517543859649122,216.0,217,0.9953917050691244
CHEMBL3888179,train,1,199,5,0,194,0.9748743718592965,194.0,194,1.0
CHEMBL3888180,train,1,286,6,0,280,0.9790209790209791,280.0,280,1.0
CHEMBL3888183,train,1,113,0,0,113,1.0,113.0,113,1.0
CHEMBL3888190,train,1,565,0,0,565,1.0,561.0,565,0.9929203539823008
CHEMBL3888191,train,1,1060,0,0,1060,1.0,1057.0,1060,0.9971698113207547
CHEMBL3888194,train,1,583,0,0,583,1.0,578.0,583,0.9914236706689536
CHEMBL3888196,train,1,43,7,0,36,0.8372093023255814,21.0,36,0.5833333333333334
CHEMBL3888198,train,1,43,2,0,41,0.9534883720930233,41.0,41,1.0
CHEMBL3888209,train,1,371,0,0,371,1.0,371.0,371,1.0
CHEMBL3888218,train,1,92,0,0,92,1.0,92.0,92,1.0
CHEMBL3888220,train,0,1185,1185,0,0,0.0,,0,
CHEMBL3888221,train,1,407,285,0,122,0.29975429975429974,122.0,122,1.0
CHEMBL3888230,train,0,29,0,0,29,1.0,14.0,29,0.4827586206896552
CHEMBL3888256,train,1,49,0,0,49,1.0,23.0,49,0.46938775510204084
CHEMBL3888257,train,1,47,0,0,47,1.0,23.0,47,0.48936170212765956
CHEMBL3888258,train,1,89,0,0,89,1.0,89.0,89,1.0
CHEMBL3888259,train,1,39,0,0,39,1.0,39.0,39,1.0
CHEMBL3888267,train,1,349,2,0,347,0.994269340974212,347.0,347,1.0
CHEMBL3888268,train,1,349,1,0,348,0.997134670487106,348.0,348,1.0
CHEMBL3888269,train,1,92,0,0,92,1.0,92.0,92,1.0
CHEMBL3888270,train,1,94,13,0,81,0.8617021276595744,0.0,81,0.0
CHEMBL3888275,train,1,146,0,0,146,1.0,146.0,146,1.0
CHEMBL3888278,train,1,151,0,0,151,1.0,151.0,151,1.0
CHEMBL3888279,train,0,151,146,0,5,0.033112582781456956,5.0,5,1.0
CHEMBL3888280,train,1,48,0,0,48,1.0,48.0,48,1.0
CHEMBL3888281,train,1,74,1,0,73,0.9864864864864865,73.0,73,1.0
CHEMBL3888293,train,1,45,0,0,45,1.0,45.0,45,1.0
CHEMBL3888294,train,1,100,0,0,100,1.0,100.0,100,1.0
CHEMBL3888295,train,1,215,14,0,201,0.9348837209302325,201.0,201,1.0
CHEMBL3888296,train,1,162,10,0,152,0.9382716049382716,152.0,152,1.0
CHEMBL3888298,train,1,116,0,0,116,1.0,116.0,116,1.0
CHEMBL3888307,train,1,36,2,0,34,0.9444444444444444,34.0,34,1.0
CHEMBL3888308,train,1,72,10,0,62,0.8611111111111112,62.0,62,1.0
CHEMBL3888310,train,1,129,0,0,129,1.0,64.0,129,0.49612403100775193
CHEMBL3888312,train,1,174,0,0,174,1.0,174.0,174,1.0
CHEMBL3888313,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL3888328,train,1,61,0,0,61,1.0,61.0,61,1.0
CHEMBL3888330,train,1,113,0,0,113,1.0,56.0,113,0.49557522123893805
CHEMBL3888333,train,1,42,4,0,38,0.9047619047619048,12.0,38,0.3157894736842105
CHEMBL3888341,train,0,31,31,0,0,0.0,,0,
CHEMBL3888351,train,1,192,0,0,192,1.0,192.0,192,1.0
CHEMBL3888352,train,1,241,21,0,220,0.9128630705394191,120.0,220,0.5454545454545454
CHEMBL3888356,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL3888365,train,0,22,0,0,22,1.0,22.0,22,1.0
CHEMBL3888377,train,1,295,4,0,291,0.9864406779661017,291.0,291,1.0
CHEMBL3888378,train,1,290,18,0,272,0.9379310344827586,272.0,272,1.0
CHEMBL3888379,train,1,218,0,0,218,1.0,218.0,218,1.0
CHEMBL3888380,train,1,122,0,0,122,1.0,122.0,122,1.0
CHEMBL3888381,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL3888382,train,1,119,56,0,63,0.5294117647058824,56.0,63,0.8888888888888888
CHEMBL3888383,train,1,793,0,0,793,1.0,791.0,793,0.9974779319041615
CHEMBL3888384,train,1,292,1,0,291,0.9965753424657534,291.0,291,1.0
CHEMBL3888392,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL3888404,train,1,65,0,0,65,1.0,65.0,65,1.0
CHEMBL3888405,train,1,65,0,0,65,1.0,65.0,65,1.0
CHEMBL3888410,train,1,37,0,0,37,1.0,35.0,37,0.9459459459459459
CHEMBL3888411,train,1,69,0,0,69,1.0,67.0,69,0.9710144927536232
CHEMBL3888412,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL3888413,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL3888424,train,1,52,0,0,52,1.0,52.0,52,1.0
CHEMBL3888425,train,1,122,0,0,122,1.0,122.0,122,1.0
CHEMBL3888426,train,1,67,0,0,67,1.0,67.0,67,1.0
CHEMBL3888427,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL3888428,train,1,584,0,0,584,1.0,584.0,584,1.0
CHEMBL3888429,train,1,594,17,0,577,0.9713804713804713,577.0,577,1.0
CHEMBL3888430,train,0,15,0,0,15,1.0,15.0,15,1.0
CHEMBL3888434,train,1,38,2,0,36,0.9473684210526315,19.0,36,0.5277777777777778
CHEMBL3888435,train,1,329,24,0,305,0.9270516717325228,164.0,305,0.5377049180327869
CHEMBL3888436,train,1,74,0,0,74,1.0,74.0,74,1.0
CHEMBL3888437,train,1,66,12,0,54,0.8181818181818182,33.0,54,0.6111111111111112
CHEMBL3888438,train,1,50,0,0,50,1.0,50.0,50,1.0
CHEMBL3888440,train,1,125,0,0,125,1.0,62.0,125,0.496
CHEMBL3888442,train,1,75,0,0,75,1.0,75.0,75,1.0
CHEMBL3888443,train,1,111,0,0,111,1.0,111.0,111,1.0
CHEMBL3888444,train,1,245,0,0,245,1.0,122.0,245,0.49795918367346936
CHEMBL3888445,train,0,500,492,0,8,0.016,6.0,8,0.75
CHEMBL3888452,train,1,81,0,0,81,1.0,81.0,81,1.0
CHEMBL3888453,train,1,78,12,0,66,0.8461538461538461,66.0,66,1.0
CHEMBL3888454,train,1,95,5,0,90,0.9473684210526315,90.0,90,1.0
CHEMBL3888460,train,1,106,0,0,106,1.0,106.0,106,1.0
CHEMBL3888488,train,1,220,0,0,220,1.0,220.0,220,1.0
CHEMBL3888489,train,1,236,0,0,236,1.0,118.0,236,0.5
CHEMBL3888490,train,1,221,119,0,102,0.46153846153846156,102.0,102,1.0
CHEMBL3888495,train,0,42,16,0,26,0.6190476190476191,21.0,26,0.8076923076923077
CHEMBL3888497,train,1,53,0,0,53,1.0,26.0,53,0.49056603773584906
CHEMBL3888498,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL3888502,train,1,78,7,0,71,0.9102564102564102,71.0,71,1.0
CHEMBL3888503,train,1,80,0,0,80,1.0,80.0,80,1.0
CHEMBL3888504,train,1,80,0,0,80,1.0,80.0,80,1.0
CHEMBL3888505,train,1,467,0,0,467,1.0,467.0,467,1.0
CHEMBL3888506,train,1,467,0,0,467,1.0,467.0,467,1.0
CHEMBL3888518,train,1,123,0,0,123,1.0,123.0,123,1.0
CHEMBL3888519,train,1,48,4,0,44,0.9166666666666666,23.0,44,0.5227272727272727
CHEMBL3888520,train,0,49,48,0,1,0.02040816326530612,0.0,1,0.0
CHEMBL3888521,train,0,49,47,0,2,0.04081632653061224,0.0,2,0.0
CHEMBL3888522,train,0,48,45,0,3,0.0625,2.0,3,0.6666666666666666
CHEMBL3888523,train,1,48,7,0,41,0.8541666666666666,23.0,41,0.5609756097560976
CHEMBL3888525,train,1,137,0,0,137,1.0,68.0,137,0.49635036496350365
CHEMBL3888530,train,1,228,0,0,228,1.0,114.0,228,0.5
CHEMBL3888531,train,1,42,0,0,42,1.0,21.0,42,0.5
CHEMBL3888534,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL3888535,train,1,51,0,0,51,1.0,25.0,51,0.49019607843137253
CHEMBL3888536,train,1,330,0,0,330,1.0,330.0,330,1.0
CHEMBL3888547,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL3888548,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL3888549,train,1,49,0,0,49,1.0,49.0,49,1.0
CHEMBL3888550,train,1,89,2,0,87,0.9775280898876404,87.0,87,1.0
CHEMBL3888552,train,1,45,11,0,34,0.7555555555555555,22.0,34,0.6470588235294118
CHEMBL3888562,train,1,56,0,0,56,1.0,56.0,56,1.0
CHEMBL3888563,train,1,44,0,0,44,1.0,44.0,44,1.0
CHEMBL3888564,train,1,44,0,0,44,1.0,43.0,44,0.9772727272727273
CHEMBL3888565,train,1,130,1,0,129,0.9923076923076923,129.0,129,1.0
CHEMBL3888582,train,1,98,0,0,98,1.0,98.0,98,1.0
CHEMBL3888583,train,1,62,0,0,62,1.0,58.0,62,0.9354838709677419
CHEMBL3888586,train,1,242,0,0,242,1.0,242.0,242,1.0
CHEMBL3888587,train,1,124,0,0,124,1.0,124.0,124,1.0
CHEMBL3888593,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL3888597,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL3888605,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL3888606,train,1,35,1,0,34,0.9714285714285714,34.0,34,1.0
CHEMBL3888610,train,1,65,0,0,65,1.0,65.0,65,1.0
CHEMBL3888611,train,1,67,0,0,67,1.0,66.0,67,0.9850746268656716
CHEMBL3888629,train,1,126,3,0,123,0.9761904761904762,123.0,123,1.0
CHEMBL3888630,train,1,137,6,0,131,0.9562043795620438,131.0,131,1.0
CHEMBL3888631,train,1,89,0,0,89,1.0,89.0,89,1.0
CHEMBL3888635,train,1,235,0,0,235,1.0,235.0,235,1.0
CHEMBL3888701,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL3888702,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL3888715,train,1,119,0,0,119,1.0,119.0,119,1.0
CHEMBL3888716,train,0,24,0,0,24,1.0,24.0,24,1.0
CHEMBL3888717,train,0,31,0,0,31,1.0,31.0,31,1.0
CHEMBL3888720,train,1,61,20,0,41,0.6721311475409836,30.0,41,0.7317073170731707
CHEMBL3888721,train,1,56,6,0,50,0.8928571428571429,48.0,50,0.96
CHEMBL3888724,train,1,88,44,0,44,0.5,40.0,44,0.9090909090909091
CHEMBL3888730,train,1,81,0,0,81,1.0,81.0,81,1.0
CHEMBL3888731,train,1,76,0,0,76,1.0,76.0,76,1.0
CHEMBL3888733,train,1,39,0,0,39,1.0,19.0,39,0.48717948717948717
CHEMBL3888744,train,1,119,0,0,119,1.0,119.0,119,1.0
CHEMBL3888746,train,1,102,0,0,102,1.0,100.0,102,0.9803921568627451
CHEMBL3888747,train,1,132,67,0,65,0.49242424242424243,53.0,65,0.8153846153846154
CHEMBL3888748,train,1,196,0,0,196,1.0,196.0,196,1.0
CHEMBL3888749,train,1,194,23,0,171,0.8814432989690721,97.0,171,0.5672514619883041
CHEMBL3888750,train,1,186,1,0,185,0.9946236559139785,185.0,185,1.0
CHEMBL3888751,train,1,44,0,0,44,1.0,44.0,44,1.0
CHEMBL3888752,train,1,46,2,0,44,0.9565217391304348,23.0,44,0.5227272727272727
CHEMBL3888753,train,0,44,13,0,31,0.7045454545454546,17.0,31,0.5483870967741935
CHEMBL3888759,train,1,46,4,0,42,0.9130434782608695,23.0,42,0.5476190476190477
CHEMBL3888762,train,1,40,0,0,40,1.0,15.0,40,0.375
CHEMBL3888781,train,1,94,0,0,94,1.0,94.0,94,1.0
CHEMBL3888782,train,1,93,0,0,93,1.0,93.0,93,1.0
CHEMBL3888797,train,1,150,0,0,150,1.0,150.0,150,1.0
CHEMBL3888798,train,1,136,1,0,135,0.9926470588235294,135.0,135,1.0
CHEMBL3888799,train,1,310,0,0,310,1.0,310.0,310,1.0
CHEMBL3888800,train,1,305,0,0,305,1.0,305.0,305,1.0
CHEMBL3888808,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL3888812,train,0,37,13,0,24,0.6486486486486487,24.0,24,1.0
CHEMBL3888813,train,1,37,4,0,33,0.8918918918918919,16.0,33,0.48484848484848486
CHEMBL3888825,train,1,367,0,0,367,1.0,367.0,367,1.0
CHEMBL3888826,train,1,48,0,0,48,1.0,48.0,48,1.0
CHEMBL3888827,train,1,66,0,0,66,1.0,66.0,66,1.0
CHEMBL3888829,train,1,135,0,0,135,1.0,135.0,135,1.0
CHEMBL3888830,train,1,58,0,0,58,1.0,58.0,58,1.0
CHEMBL3888831,train,1,71,0,0,71,1.0,70.0,71,0.9859154929577465
CHEMBL3888833,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL3888839,train,1,105,0,0,105,1.0,105.0,105,1.0
CHEMBL3888840,train,0,87,76,0,11,0.12643678160919541,11.0,11,1.0
CHEMBL3888841,train,1,135,0,0,135,1.0,134.0,135,0.9925925925925926
CHEMBL3888842,train,1,135,0,0,135,1.0,135.0,135,1.0
CHEMBL3888843,train,1,61,22,0,39,0.639344262295082,30.0,39,0.7692307692307693
CHEMBL3888845,train,1,262,0,0,262,1.0,262.0,262,1.0
CHEMBL3888846,train,0,214,201,0,13,0.06074766355140187,13.0,13,1.0
CHEMBL3888847,train,1,48,0,0,48,1.0,48.0,48,1.0
CHEMBL3888848,train,1,48,1,0,47,0.9791666666666666,24.0,47,0.5106382978723404
CHEMBL3888851,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL3888852,train,0,28,0,0,28,1.0,28.0,28,1.0
CHEMBL3888863,train,0,34,17,0,17,0.5,10.0,17,0.5882352941176471
CHEMBL3888868,train,1,184,3,0,181,0.9836956521739131,53.0,181,0.292817679558011
CHEMBL3888869,train,1,69,1,0,68,0.9855072463768116,34.0,68,0.5
CHEMBL3888870,train,1,205,3,0,202,0.9853658536585366,202.0,202,1.0
CHEMBL3888871,train,1,222,31,0,191,0.8603603603603603,191.0,191,1.0
CHEMBL3888872,train,1,213,2,0,211,0.9906103286384976,210.0,211,0.995260663507109
CHEMBL3888873,train,1,90,0,0,90,1.0,90.0,90,1.0
CHEMBL3888874,train,1,89,0,0,89,1.0,89.0,89,1.0
CHEMBL3888893,train,0,3,0,0,3,1.0,3.0,3,1.0
CHEMBL3888894,train,0,3,0,0,3,1.0,3.0,3,1.0
CHEMBL3888895,train,0,43,27,0,16,0.37209302325581395,3.0,16,0.1875
CHEMBL3888896,train,1,36,2,0,34,0.9444444444444444,18.0,34,0.5294117647058824
CHEMBL3888897,train,0,36,7,0,29,0.8055555555555556,13.0,29,0.4482758620689655
CHEMBL3888912,train,1,220,0,0,220,1.0,220.0,220,1.0
CHEMBL3888913,train,1,121,0,0,121,1.0,60.0,121,0.49586776859504134
CHEMBL3888914,train,1,121,0,0,121,1.0,121.0,121,1.0
CHEMBL3888916,train,1,103,2,0,101,0.9805825242718447,101.0,101,1.0
CHEMBL3888918,train,1,80,0,0,80,1.0,38.0,80,0.475
CHEMBL3888919,train,1,214,0,0,214,1.0,210.0,214,0.9813084112149533
CHEMBL3888920,train,1,52,0,0,52,1.0,52.0,52,1.0
CHEMBL3888921,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL3888926,train,1,47,0,0,47,1.0,47.0,47,1.0
CHEMBL3888927,train,1,47,0,0,47,1.0,47.0,47,1.0
CHEMBL3888928,train,0,43,35,0,8,0.18604651162790697,6.0,8,0.75
CHEMBL3888929,train,0,43,33,0,10,0.23255813953488372,4.0,10,0.4
CHEMBL3888931,train,0,35,13,0,22,0.6285714285714286,17.0,22,0.7727272727272727
CHEMBL3888932,train,1,54,0,0,54,1.0,54.0,54,1.0
CHEMBL3888933,train,1,54,18,0,36,0.6666666666666666,27.0,36,0.75
CHEMBL3888934,train,1,47,0,0,47,1.0,47.0,47,1.0
CHEMBL3888935,train,0,45,20,0,25,0.5555555555555556,22.0,25,0.88
CHEMBL3888942,train,1,85,0,0,85,1.0,42.0,85,0.49411764705882355
CHEMBL3888943,train,1,85,0,0,85,1.0,42.0,85,0.49411764705882355
CHEMBL3888966,train,1,501,0,0,501,1.0,501.0,501,1.0
CHEMBL3888969,train,1,39,0,0,39,1.0,0.0,39,0.0
CHEMBL3888972,train,1,39,0,0,39,1.0,39.0,39,1.0
CHEMBL3888977,train,1,338,0,0,338,1.0,331.0,338,0.9792899408284024
CHEMBL3888980,train,1,381,38,0,343,0.9002624671916011,336.0,343,0.9795918367346939
CHEMBL3888984,train,1,59,0,0,59,1.0,28.0,59,0.4745762711864407
CHEMBL3888985,train,1,56,0,0,56,1.0,28.0,56,0.5
CHEMBL3888987,train,1,158,0,0,158,1.0,158.0,158,1.0
CHEMBL3888991,train,1,80,2,0,78,0.975,78.0,78,1.0
CHEMBL3888992,train,0,79,57,0,22,0.27848101265822783,16.0,22,0.7272727272727273
CHEMBL3888993,train,1,79,21,0,58,0.7341772151898734,39.0,58,0.6724137931034483
CHEMBL3888994,train,1,77,8,0,69,0.8961038961038961,38.0,69,0.5507246376811594
CHEMBL3888995,train,0,161,161,0,0,0.0,,0,
CHEMBL3888996,train,0,161,161,0,0,0.0,,0,
CHEMBL3888997,train,1,75,0,0,75,1.0,75.0,75,1.0
CHEMBL3888998,train,1,76,0,0,76,1.0,76.0,76,1.0
CHEMBL3889000,train,1,55,9,0,46,0.8363636363636363,46.0,46,1.0
CHEMBL3889001,train,0,44,18,0,26,0.5909090909090909,26.0,26,1.0
CHEMBL3889003,train,1,55,2,0,53,0.9636363636363636,53.0,53,1.0
CHEMBL3889004,train,1,44,2,0,42,0.9545454545454546,42.0,42,1.0
CHEMBL3889016,train,0,165,165,0,0,0.0,,0,
CHEMBL3889017,train,0,165,165,0,0,0.0,,0,
CHEMBL3889018,train,1,128,0,0,128,1.0,128.0,128,1.0
CHEMBL3889019,train,1,143,0,0,143,1.0,143.0,143,1.0
CHEMBL3889021,train,1,45,0,0,45,1.0,45.0,45,1.0
CHEMBL3889022,train,1,65,0,0,65,1.0,64.0,65,0.9846153846153847
CHEMBL3889023,train,1,42,0,0,42,1.0,41.0,42,0.9761904761904762
CHEMBL3889026,train,1,40,0,0,40,1.0,14.0,40,0.35
CHEMBL3889030,train,1,71,0,0,71,1.0,71.0,71,1.0
CHEMBL3889055,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL3889056,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL3889081,train,1,39,0,0,39,1.0,39.0,39,1.0
CHEMBL3889082,train,1,441,33,0,408,0.9251700680272109,205.0,408,0.5024509803921569
CHEMBL3889083,train,1,325,26,0,299,0.92,157.0,299,0.5250836120401338
CHEMBL3889084,train,1,150,0,0,150,1.0,150.0,150,1.0
CHEMBL3889087,train,0,24,24,0,0,0.0,,0,
CHEMBL3889097,train,1,700,0,0,700,1.0,700.0,700,1.0
CHEMBL3889101,train,1,206,0,0,206,1.0,206.0,206,1.0
CHEMBL3889102,train,1,201,0,0,201,1.0,201.0,201,1.0
CHEMBL3889103,train,1,207,0,0,207,1.0,207.0,207,1.0
CHEMBL3889104,train,1,120,1,0,119,0.9916666666666667,60.0,119,0.5042016806722689
CHEMBL3889105,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL3889106,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL3889107,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL3889122,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL3889129,train,0,66,45,0,21,0.3181818181818182,21.0,21,1.0
CHEMBL3889130,train,1,67,21,0,46,0.6865671641791045,33.0,46,0.717391304347826
CHEMBL3889135,train,1,124,3,0,121,0.9758064516129032,121.0,121,1.0
CHEMBL3889136,train,1,120,0,0,120,1.0,120.0,120,1.0
CHEMBL3889137,train,1,205,0,0,205,1.0,205.0,205,1.0
CHEMBL3889138,train,1,215,9,0,206,0.958139534883721,206.0,206,1.0
CHEMBL3889139,train,1,302,0,0,302,1.0,301.0,302,0.9966887417218543
CHEMBL3889140,train,1,317,0,0,317,1.0,317.0,317,1.0
CHEMBL3889141,train,1,99,0,0,99,1.0,99.0,99,1.0
CHEMBL3889151,train,1,106,0,0,106,1.0,53.0,106,0.5
CHEMBL3889152,train,0,15,0,0,15,1.0,3.0,15,0.2
CHEMBL3889153,train,0,15,0,0,15,1.0,14.0,15,0.9333333333333333
CHEMBL3889154,train,0,14,0,0,14,1.0,14.0,14,1.0
CHEMBL3889155,train,1,623,69,0,554,0.8892455858747994,310.0,554,0.5595667870036101
CHEMBL3889156,train,1,60,3,0,57,0.95,30.0,57,0.5263157894736842
CHEMBL3889157,train,1,131,0,0,131,1.0,130.0,131,0.9923664122137404
CHEMBL3889158,train,1,118,0,0,118,1.0,118.0,118,1.0
CHEMBL3889159,train,1,117,0,0,117,1.0,117.0,117,1.0
CHEMBL3889162,train,1,87,1,0,86,0.9885057471264368,43.0,86,0.5
CHEMBL3889163,train,1,87,2,0,85,0.9770114942528736,43.0,85,0.5058823529411764
CHEMBL3889164,train,1,86,0,0,86,1.0,30.0,86,0.3488372093023256
CHEMBL3889171,train,1,81,0,0,81,1.0,81.0,81,1.0
CHEMBL3889172,train,1,53,0,0,53,1.0,53.0,53,1.0
CHEMBL3889173,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL3889175,train,0,55,25,0,30,0.5454545454545454,30.0,30,1.0
CHEMBL3889185,train,1,280,8,0,272,0.9714285714285714,272.0,272,1.0
CHEMBL3889186,train,1,277,0,0,277,1.0,277.0,277,1.0
CHEMBL3889187,train,1,187,17,0,170,0.9090909090909091,170.0,170,1.0
CHEMBL3889188,train,1,163,0,0,163,1.0,163.0,163,1.0
CHEMBL3889189,train,1,245,0,0,245,1.0,245.0,245,1.0
CHEMBL3889191,train,1,103,0,0,103,1.0,103.0,103,1.0
CHEMBL3889192,train,1,44,0,0,44,1.0,44.0,44,1.0
